District,Variety,Month,Year,Modal_Price_(Rs./Quintal)
Amarawati,Other,May,2017,5050
Amarawati,Other,Jan,2018,4350
Amarawati,Other,Jan,2017,5050
Amarawati,Other,Dec,2017,4350
Amarawati,Other,Nov,2017,3750
Amarawati,Other,Jan,2018,4450
Amarawati,Other,Jan,2017,5150
Amarawati,Other,Feb,2017,5250
Amarawati,Other,Dec,2017,4250
Amarawati,Other,Oct,2017,3750
Amarawati,Other,Mar,2017,5250
Amarawati,Other,Jan,2018,4450
Amarawati,Other,Jan,2017,5250
Amarawati,Other,Feb,2017,5150
Amarawati,Other,Dec,2017,4250
Amarawati,Other,Nov,2017,3750
Amarawati,Other,May,2017,5050
Amarawati,Other,Mar,2017,5150
Amarawati,Other,Jan,2017,5250
Amarawati,Other,Feb,2018,4450
Amarawati,Other,Feb,2017,5150
Amarawati,Other,Dec,2017,4250
Amarawati,Other,Nov,2017,3750
Amarawati,Other,May,2017,5050
Amarawati,Other,Jan,2018,4550
Amarawati,Other,Feb,2018,4450
Amarawati,Other,Feb,2017,5250
Amarawati,Other,Dec,2017,4350
Amarawati,Other,Nov,2017,3750
Amarawati,Other,Mar,2017,5250
Amarawati,Other,Jan,2017,5150
Amarawati,Other,Feb,2017,5150
Amarawati,Other,Dec,2017,4350
Amarawati,Other,Nov,2017,3850
Amarawati,Other,May,2017,5050
Amarawati,Other,Mar,2017,5250
Amarawati,Other,Jan,2017,5150
Amarawati,Other,Feb,2017,5150
Amarawati,Other,Dec,2017,4350
Amarawati,Other,Nov,2017,3850
Amarawati,Other,Jan,2017,5150
Amarawati,Other,Dec,2017,3950
Amarawati,Other,Nov,2017,3850
Amarawati,Other,May,2017,5050
Amarawati,Other,Mar,2017,5250
Amarawati,Other,Jun,2017,5350
Amarawati,Other,Jan,2018,4550
Amarawati,Other,Jan,2017,5150
Amarawati,Other,Dec,2017,3950
Amarawati,Other,Nov,2017,3750
Amarawati,Other,Mar,2017,5250
Amarawati,Other,Jan,2018,4550
Amarawati,Other,Jan,2017,5150
Amarawati,Other,Feb,2017,5350
Amarawati,Other,Mar,2017,5250
Amarawati,Other,Jan,2017,5250
Amarawati,Other,Feb,2018,4350
Amarawati,Other,Feb,2017,5250
Amarawati,Other,Dec,2017,3850
Amarawati,Other,Mar,2017,5150
Amarawati,Other,Jan,2017,5150
Amarawati,Other,Feb,2018,4350
Amarawati,Other,Feb,2017,5250
Amarawati,Other,Dec,2017,3950
Amarawati,Other,Mar,2017,5150
Amarawati,Other,Jun,2017,5150
Amarawati,Other,Jan,2017,5050
Amarawati,Other,Dec,2017,3950
Amarawati,Other,Sep,2017,4550
Amarawati,Other,Nov,2017,3750
Amarawati,Other,Mar,2018,4550
Amarawati,Other,Mar,2017,5150
Amarawati,Other,Jan,2017,4950
Amarawati,Other,Dec,2017,3850
Amarawati,Other,Mar,2017,5150
Amarawati,Other,Jan,2017,4750
Amarawati,Other,Feb,2017,5250
Amarawati,Other,Dec,2017,3750
Amarawati,Other,Apr,2017,5250
Amarawati,Other,Mar,2017,4750
Amarawati,Other,Jan,2017,4750
Amarawati,Other,Feb,2017,5150
Amarawati,Other,Dec,2017,3850
Amarawati,Other,Mar,2018,4550
Amarawati,Other,Jan,2018,4550
Amarawati,Other,Jan,2017,4750
Amarawati,Other,Feb,2017,5250
Amarawati,Other,Apr,2017,5250
Amarawati,Other,Nov,2017,3750
Amarawati,Other,Jan,2018,4450
Amarawati,Other,Jan,2017,4750
Amarawati,Other,Feb,2017,5250
Amarawati,Other,Dec,2017,3850
Amarawati,Other,Oct,2017,3850
Amarawati,Other,Nov,2017,3750
Amarawati,Other,Mar,2018,4450
Amarawati,Other,Mar,2017,5250
Amarawati,Other,Feb,2017,5250
Amarawati,Other,Dec,2017,3750
Amarawati,Other,Apr,2017,5250
Yavatmal,Other,Oct,2017,4285
Yavatmal,Other,Oct,2017,4265
Yavatmal,Other,Nov,2017,4375
Yavatmal,Other,Nov,2017,4375
Yavatmal,Other,Feb,2017,5475
Yavatmal,Other,Dec,2017,4885
Yavatmal,Other,Mar,2017,5265
Yavatmal,Other,Jan,2017,5285
Yavatmal,Other,Dec,2017,4875
Yavatmal,Other,Oct,2017,4320
Yavatmal,Other,Dec,2017,4775
Yavatmal,Other,Nov,2017,4395
Yavatmal,Other,Mar,2017,5365
Yavatmal,Other,Jan,2017,5255
Yavatmal,Other,Nov,2017,4385
Yavatmal,Other,Mar,2017,5465
Yavatmal,Other,Nov,2017,4385
Yavatmal,Other,Mar,2017,5365
Yavatmal,Other,Dec,2017,4595
Yavatmal,Other,Mar,2017,5465
Yavatmal,Other,Dec,2017,4755
Yavatmal,Other,Jan,2018,4765
Yavatmal,Other,Jan,2017,5210
Yavatmal,Other,Dec,2017,4585
Yavatmal,Other,Jan,2017,5200
Yavatmal,Other,Dec,2017,4535
Yavatmal,Other,Nov,2017,4370
Yavatmal,Other,Jan,2017,5185
Yavatmal,Other,Nov,2017,4395
Yavatmal,Other,Jan,2018,4785
Yavatmal,Other,Jan,2017,5225
Yavatmal,Other,Jan,2017,5155
Yavatmal,Other,Dec,2017,4555
Yavatmal,Other,Jan,2018,4875
Yavatmal,Other,Jan,2017,5175
Yavatmal,Other,Dec,2017,4555
Yavatmal,Other,Jan,2017,5155
Yavatmal,Other,Dec,2017,4560
Yavatmal,Other,Nov,2017,4385
Yavatmal,Other,Mar,2017,5565
Yavatmal,Other,Jan,2018,4895
Yavatmal,Other,Jan,2017,5195
Yavatmal,Other,Nov,2017,4395
Yavatmal,Other,Mar,2017,5565
Yavatmal,Other,Jan,2017,5175
Yavatmal,Other,Nov,2017,4455
Yavatmal,Other,Mar,2017,5565
Yavatmal,Other,Jan,2018,4865
Yavatmal,Other,Dec,2017,4415
Yavatmal,Other,Nov,2017,4365
Yavatmal,Other,Mar,2017,5555
Yavatmal,Other,Feb,2017,5375
Yavatmal,Other,Dec,2017,4375
Yavatmal,Other,Nov,2017,4435
Yavatmal,Other,Mar,2017,5565
Yavatmal,Other,Jan,2017,5150
Yavatmal,Other,Dec,2017,4320
Yavatmal,Other,Jan,2018,4785
Yavatmal,Other,Jan,2017,5150
Yavatmal,Other,Dec,2017,4415
Yavatmal,Other,Jan,2018,4785
Yavatmal,Other,Jan,2017,5065
Yavatmal,Other,Nov,2017,4325
Yavatmal,Other,Mar,2017,5675
Yavatmal,Other,Jan,2017,5050
Yavatmal,Other,Feb,2017,5275
Yavatmal,Other,Nov,2017,4255
Yavatmal,Other,Mar,2017,5655
Yavatmal,Other,Jan,2017,4875
Yavatmal,Other,Feb,2017,5385
Yavatmal,Other,Nov,2017,4235
Yavatmal,Other,Mar,2017,5565
Yavatmal,Other,Jan,2018,4835
Yavatmal,Other,Feb,2017,5285
Dhule,Other,Jan,2017,5400
Dhule,Other,Jan,2017,5361
Dhule,Other,Jan,2017,5310
Dhule,Other,Jan,2017,5250
Dhule,Other,Jan,2017,5165
Dhule,Other,Jan,2017,5112
Dhule,Other,Feb,2017,5550
Aurangabad,Other,Oct,2017,4400
Aurangabad,Other,Jan,2018,4900
Aurangabad,Other,Jan,2017,5300
Aurangabad,Other,Dec,2017,5000
Aurangabad,Other,Oct,2017,4400
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Jan,2018,4900
Aurangabad,Other,Jan,2017,5300
Aurangabad,Other,Dec,2017,5000
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Jan,2018,4975
Aurangabad,Other,Dec,2017,5000
Aurangabad,Other,Apr,2017,5200
Aurangabad,Other,Oct,2017,4400
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Jan,2017,5400
Aurangabad,Other,Feb,2017,5400
Aurangabad,Other,Dec,2017,5000
Aurangabad,Other,Apr,2017,5200
Aurangabad,Other,Oct,2017,4450
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Mar,2017,5200
Aurangabad,Other,Jan,2017,5400
Aurangabad,Other,Feb,2018,4750
Aurangabad,Other,Feb,2017,5400
Aurangabad,Other,Dec,2017,4900
Aurangabad,Other,Apr,2017,5250
Aurangabad,Other,Oct,2017,4400
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Feb,2018,4750
Aurangabad,Other,Dec,2017,4900
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Mar,2017,5200
Aurangabad,Other,Jan,2018,5100
Aurangabad,Other,Jan,2017,5400
Aurangabad,Other,Feb,2018,4750
Aurangabad,Other,Dec,2017,5000
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,5100
Aurangabad,Other,Jan,2017,5400
Aurangabad,Other,Feb,2018,4750
Aurangabad,Other,Dec,2017,5000
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,5100
Aurangabad,Other,Jan,2017,5400
Aurangabad,Other,Feb,2018,4750
Aurangabad,Other,Dec,2017,5000
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,5100
Aurangabad,Other,Feb,2018,4750
Aurangabad,Other,Feb,2017,5400
Aurangabad,Other,Dec,2017,4900
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Jan,2018,4900
Aurangabad,Other,Jan,2017,5400
Aurangabad,Other,Feb,2018,4750
Aurangabad,Other,Feb,2017,5400
Aurangabad,Other,Dec,2017,4800
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Jan,2018,4950
Aurangabad,Other,Feb,2018,4750
Aurangabad,Other,Feb,2017,5400
Aurangabad,Other,Dec,2017,4800
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Jan,2018,4900
Aurangabad,Other,Dec,2017,4800
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Jan,2018,4950
Aurangabad,Other,Jan,2017,5350
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Dec,2017,4800
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,4950
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Feb,2017,5400
Aurangabad,Other,Dec,2017,4800
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,4950
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Dec,2017,4800
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,4950
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Feb,2017,5400
Aurangabad,Other,Dec,2017,4600
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,4900
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Feb,2017,5450
Aurangabad,Other,Dec,2017,4600
Aurangabad,Other,Nov,2017,4450
Aurangabad,Other,Jan,2018,4900
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Feb,2017,5500
Aurangabad,Other,Dec,2017,4600
Aurangabad,Other,Nov,2017,4450
Aurangabad,Other,Jan,2018,4900
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Dec,2017,4600
Aurangabad,Other,Nov,2017,4450
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,4900
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Feb,2017,5500
Aurangabad,Other,Dec,2017,4600
Aurangabad,Other,Nov,2017,4400
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,4900
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Feb,2017,5500
Aurangabad,Other,Dec,2017,4500
Aurangabad,Other,Nov,2017,4400
Aurangabad,Other,Mar,2018,4700
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,4900
Aurangabad,Other,Jan,2017,5300
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Feb,2017,5400
Aurangabad,Other,Dec,2017,4500
Aurangabad,Other,Nov,2017,4450
Aurangabad,Other,Mar,2018,4700
Aurangabad,Other,Mar,2017,5200
Aurangabad,Other,Jan,2018,4900
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Feb,2017,5400
Aurangabad,Other,Dec,2017,4500
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Mar,2018,4700
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,5000
Aurangabad,Other,Jan,2017,5300
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Feb,2017,5400
Aurangabad,Other,Dec,2017,4500
Aurangabad,Other,Nov,2017,4500
Aurangabad,Other,Mar,2018,4700
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,5000
Aurangabad,Other,Jan,2017,5300
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Feb,2017,5400
Aurangabad,Other,Dec,2017,4500
Aurangabad,Other,Mar,2018,4700
Aurangabad,Other,Jan,2018,5000
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Dec,2017,4500
Aurangabad,Other,Mar,2018,4750
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,5000
Aurangabad,Other,Feb,2018,5000
Aurangabad,Other,Feb,2017,5200
Aurangabad,Other,Dec,2017,4400
Aurangabad,Other,Nov,2017,4400
Aurangabad,Other,May,2017,5100
Aurangabad,Other,Mar,2018,4750
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2017,5125
Aurangabad,Other,Feb,2018,5000
Aurangabad,Other,Feb,2017,5200
Aurangabad,Other,Dec,2017,4500
Aurangabad,Other,Nov,2017,4400
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,5000
Aurangabad,Other,Jan,2017,5100
Aurangabad,Other,Feb,2018,5100
Aurangabad,Other,Feb,2017,5300
Aurangabad,Other,Dec,2017,4500
Aurangabad,Other,Nov,2017,4400
Aurangabad,Other,Mar,2018,4750
Aurangabad,Other,Mar,2017,5300
Aurangabad,Other,Jan,2018,5000
Aurangabad,Other,Feb,2018,4900
Aurangabad,Other,Feb,2017,5300
Parbhani,N-44,May,2017,4300
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Jan,2018,4625
Parbhani,N-44,Jan,2017,5400
Parbhani,N-44,Nov,2017,4350
Parbhani,N-44,May,2017,4250
Parbhani,N-44,Mar,2017,5500
Parbhani,N-44,Jan,2018,4740
Parbhani,N-44,Jan,2017,5460
Parbhani,N-44,Dec,2017,4820
Parbhani,N-44,Nov,2017,4350
Parbhani,N-44,May,2017,4300
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Jan,2018,4850
Parbhani,N-44,Dec,2017,5020
Parbhani,N-44,Apr,2017,5400
Parbhani,N-44,Nov,2017,4400
Parbhani,N-44,Mar,2017,5500
Parbhani,N-44,Jan,2017,5400
Parbhani,N-44,Feb,2018,4600
Parbhani,N-44,Feb,2017,5500
Parbhani,N-44,Dec,2017,5020
Parbhani,N-44,Apr,2017,5350
Parbhani,N-44,Nov,2017,4400
Parbhani,N-44,May,2017,4400
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Jan,2017,5600
Parbhani,N-44,Feb,2018,4650
Parbhani,N-44,Feb,2017,5400
Parbhani,N-44,Dec,2017,4900
Parbhani,N-44,Apr,2017,5300
Parbhani,N-44,May,2017,4300
Parbhani,N-44,Feb,2018,4650
Parbhani,N-44,Dec,2017,4800
Parbhani,N-44,Nov,2017,2650
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Jan,2018,4890
Parbhani,N-44,Jan,2017,5500
Parbhani,N-44,Feb,2017,5400
Parbhani,N-44,Apr,2017,5400
Parbhani,N-44,Nov,2017,4400
Parbhani,N-44,Mar,2017,5300
Parbhani,N-44,Jan,2018,4850
Parbhani,N-44,Jan,2017,5450
Parbhani,N-44,Feb,2018,4600
Parbhani,N-44,Apr,2017,5400
Parbhani,N-44,Nov,2017,4450
Parbhani,N-44,May,2017,5100
Parbhani,N-44,Mar,2017,5500
Parbhani,N-44,Jan,2018,4950
Parbhani,N-44,Jan,2017,5400
Parbhani,N-44,Feb,2018,4750
Parbhani,N-44,Feb,2017,5500
Parbhani,N-44,Nov,2017,4450
Parbhani,N-44,May,2017,5200
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Jan,2018,4975
Parbhani,N-44,Feb,2018,4520
Parbhani,N-44,Feb,2017,5400
Parbhani,N-44,Dec,2017,4880
Parbhani,N-44,Apr,2017,5400
Parbhani,N-44,Nov,2017,4450
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Feb,2018,4650
Parbhani,N-44,Feb,2017,5400
Parbhani,N-44,Dec,2017,4800
Parbhani,N-44,Apr,2017,5300
Parbhani,N-44,Nov,2017,4400
Parbhani,N-44,May,2017,4200
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Jan,2018,4890
Parbhani,N-44,Feb,2018,4750
Parbhani,N-44,Feb,2017,5400
Parbhani,N-44,Dec,2017,4650
Parbhani,N-44,Apr,2017,5000
Parbhani,N-44,May,2017,4400
Parbhani,N-44,Jan,2018,4950
Parbhani,N-44,Dec,2017,4675
Parbhani,N-44,Apr,2017,5400
Parbhani,N-44,Nov,2017,4300
Parbhani,N-44,May,2017,4700
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Jan,2018,4580
Parbhani,N-44,Jan,2017,5350
Parbhani,N-44,Dec,2017,4600
Parbhani,N-44,Apr,2017,4400
Parbhani,N-44,Nov,2017,4300
Parbhani,N-44,May,2017,4500
Parbhani,N-44,Mar,2017,5300
Parbhani,N-44,Jan,2018,4800
Parbhani,N-44,Jan,2017,5300
Parbhani,N-44,Feb,2018,4650
Parbhani,N-44,Apr,2017,4500
Parbhani,N-44,Nov,2017,4400
Parbhani,N-44,May,2017,4400
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Jan,2018,4950
Parbhani,N-44,Jan,2017,5350
Parbhani,N-44,Feb,2018,4700
Parbhani,N-44,Dec,2017,4500
Parbhani,N-44,Nov,2017,4400
Parbhani,N-44,May,2017,4500
Parbhani,N-44,Mar,2017,5300
Parbhani,N-44,Jan,2018,4900
Parbhani,N-44,Dec,2017,4525
Parbhani,N-44,Apr,2017,5500
Parbhani,N-44,Nov,2017,4300
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Jan,2017,5250
Parbhani,N-44,Feb,2018,4725
Parbhani,N-44,Feb,2017,5500
Parbhani,N-44,May,2017,4200
Parbhani,N-44,Jan,2017,5300
Parbhani,N-44,Feb,2018,4725
Parbhani,N-44,Feb,2017,5400
Parbhani,N-44,Dec,2017,4500
Parbhani,N-44,Apr,2017,5300
Parbhani,N-44,May,2017,4500
Parbhani,N-44,Jan,2018,4900
Parbhani,N-44,Jan,2017,4900
Parbhani,N-44,Feb,2018,4700
Parbhani,N-44,Dec,2017,4550
Parbhani,N-44,Apr,2017,5350
Parbhani,N-44,May,2017,5300
Parbhani,N-44,Mar,2017,5300
Parbhani,N-44,Jan,2018,4990
Parbhani,N-44,Jan,2017,5300
Parbhani,N-44,Feb,2017,5400
Parbhani,N-44,Dec,2017,4500
Parbhani,N-44,Apr,2017,5400
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Jan,2018,4892
Parbhani,N-44,Jan,2017,5200
Parbhani,N-44,Feb,2017,5400
Parbhani,N-44,Apr,2017,5200
Parbhani,N-44,May,2017,5300
Parbhani,N-44,Mar,2017,5500
Parbhani,N-44,Jan,2018,4875
Parbhani,N-44,Jan,2017,4900
Parbhani,N-44,Feb,2018,4695
Parbhani,N-44,Feb,2017,5300
Parbhani,N-44,May,2017,5400
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Jan,2018,4925
Parbhani,N-44,Feb,2018,4500
Parbhani,N-44,Feb,2017,5400
Parbhani,N-44,Dec,2017,4470
Parbhani,N-44,Apr,2017,5400
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Jan,2018,4950
Parbhani,N-44,Jan,2017,4800
Parbhani,N-44,Feb,2018,4680
Parbhani,N-44,Feb,2017,5300
Parbhani,N-44,Dec,2017,4475
Parbhani,N-44,Apr,2017,5500
Parbhani,N-44,Mar,2017,5500
Parbhani,N-44,Jan,2018,4900
Parbhani,N-44,Jan,2017,4900
Parbhani,N-44,Feb,2018,4770
Parbhani,N-44,Feb,2017,5300
Parbhani,N-44,Dec,2017,4410
Parbhani,N-44,Apr,2017,5400
Parbhani,N-44,May,2017,4500
Parbhani,N-44,Jan,2018,4820
Parbhani,N-44,Jan,2017,4900
Parbhani,N-44,Feb,2018,4770
Parbhani,N-44,Dec,2017,4400
Parbhani,N-44,Apr,2017,5500
Parbhani,N-44,May,2017,5000
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Jan,2018,4870
Parbhani,N-44,Jan,2017,4900
Parbhani,N-44,Feb,2017,5400
Parbhani,N-44,Dec,2017,4450
Parbhani,N-44,Apr,2017,5400
Parbhani,N-44,May,2017,5000
Parbhani,N-44,Mar,2018,4550
Parbhani,N-44,Mar,2017,5400
Parbhani,N-44,Jan,2018,4930
Parbhani,N-44,Jan,2017,5100
Parbhani,N-44,Feb,2018,4650
Parbhani,N-44,Feb,2017,5500
Parbhani,N-44,Apr,2017,5400
Parbhani,N-44,May,2017,5300
Parbhani,N-44,Mar,2017,5500
Parbhani,N-44,Jan,2018,4860
Parbhani,N-44,Jan,2017,4900
Parbhani,N-44,Dec,2017,4350
Parbhani,N-44,Mar,2018,4500
Parbhani,N-44,Jan,2018,4870
Parbhani,N-44,Feb,2018,4650
Parbhani,N-44,Feb,2017,5400
Parbhani,N-44,Apr,2017,5500
Beed,Other,Mar,2017,5300
Beed,Other,Jan,2018,4800
Beed,Other,Mar,2017,5400
Beed,Other,Jan,2018,4900
Beed,Other,Mar,2017,5400
Beed,Other,Dec,2017,5050
Beed,Other,Apr,2017,5000
Beed,Other,Feb,2017,5500
Beed,Other,Dec,2017,5000
Beed,Other,Jan,2018,4900
Beed,Other,Feb,2018,4600
Beed,Other,Feb,2017,5400
Beed,Other,Apr,2017,5000
Beed,Other,Mar,2017,5400
Beed,Other,Jan,2018,5000
Beed,Other,Jan,2017,5500
Beed,Other,Apr,2017,5000
Beed,Other,Oct,2017,4100
Beed,Other,Mar,2017,5400
Beed,Other,Jan,2018,4975
Beed,Other,Apr,2017,5100
Beed,Other,Mar,2017,5300
Beed,Other,Jan,2018,5000
Beed,Other,Jan,2017,5600
Beed,Other,Feb,2017,5400
Beed,Other,Mar,2017,5400
Beed,Other,Jan,2018,5000
Beed,Other,Apr,2017,5100
Beed,Other,Mar,2017,5000
Beed,Other,Feb,2017,5300
Beed,Other,Dec,2017,4650
Beed,Other,Apr,2017,5100
Beed,Other,Jan,2018,5000
Beed,Other,Apr,2017,5100
Beed,Other,May,2017,4600
Beed,Other,Jan,2018,4950
Beed,Other,Dec,2017,4600
Beed,Other,Apr,2017,5200
Beed,Other,May,2017,4600
Beed,Other,Mar,2017,5000
Beed,Other,Jan,2018,4900
Beed,Other,Apr,2017,5200
Beed,Other,May,2017,4600
Beed,Other,Mar,2017,5400
Beed,Other,Jan,2017,5200
Beed,Other,Apr,2017,5100
Beed,Other,Mar,2017,5000
Beed,Other,Jan,2018,5000
Beed,Other,Jan,2017,5400
Beed,Other,Dec,2017,4470
Beed,Other,May,2017,4800
Beed,Other,Mar,2017,5400
Beed,Other,Jan,2018,4900
Beed,Other,Dec,2017,4350
Beed,Other,Apr,2017,5100
Beed,Other,Mar,2017,5400
Beed,Other,Feb,2017,5500
Beed,Other,May,2017,4600
Beed,Other,Jan,2017,5500
Beed,Other,Apr,2017,5400
Beed,Other,May,2017,4800
Beed,Other,Jan,2018,5000
Beed,Other,Jan,2017,5300
Beed,Other,Feb,2018,4800
Beed,Other,Dec,2017,4350
Beed,Other,Apr,2017,5200
Beed,Other,May,2017,4800
Beed,Other,Mar,2017,5400
Beed,Other,Jan,2018,5000
Beed,Other,Jan,2017,5300
Beed,Other,Dec,2017,4300
Beed,Other,Apr,2017,5200
Beed,Other,Jan,2018,5050
Beed,Other,Jan,2017,5400
Beed,Other,Feb,2018,4750
Beed,Other,Apr,2017,5200
Beed,Other,Nov,2017,4200
Beed,Other,May,2017,4700
Beed,Other,Jan,2018,5000
Beed,Other,Jan,2017,5400
Beed,Other,Feb,2018,4800
Beed,Other,Feb,2017,5500
Beed,Other,Mar,2017,5500
Beed,Other,Jan,2018,5100
Beed,Other,Feb,2018,4700
Beed,Other,Dec,2017,4300
Beed,Other,Apr,2017,5300
Beed,Other,Mar,2017,5500
Beed,Other,Jan,2018,5000
Beed,Other,Feb,2018,4750
Beed,Other,Dec,2017,4400
Beed,Other,Apr,2017,5300
Beed,Other,May,2017,4800
Beed,Other,Mar,2017,5500
Beed,Other,Jan,2017,5200
Beed,Other,Feb,2018,4700
Beed,Other,Dec,2017,4425
Beed,Other,May,2017,5000
Beed,Other,Jan,2017,5100
Beed,Other,Feb,2018,4800
Beed,Other,Apr,2017,5300
Beed,Other,Jan,2017,5000
Beed,Other,Feb,2017,5600
Beed,Other,Apr,2017,5400
Beed,Other,Jan,2018,5000
Beed,Other,Feb,2018,4800
Beed,Other,Dec,2017,4350
Beed,Other,Jan,2018,5000
Beed,Other,Feb,2018,4800
Jalana,Other,Jan,2018,3700
Jalana,Other,Mar,2017,4700
Jalana,Other,Dec,2017,4650
Jalana,Other,Apr,2017,4000
Jalana,Other,Jan,2017,5300
Jalana,Other,Feb,2018,3400
Jalana,Other,Dec,2017,4500
Jalana,Other,Oct,2017,3600
Jalana,Other,Jan,2017,5050
Jalana,Other,May,2017,4900
Jalana,Other,Mar,2017,4600
Jalana,Other,Feb,2017,5300
Jalana,Other,Feb,2018,3600
Jalana,Other,Apr,2017,4500
Jalana,Other,Oct,2017,3800
Jalana,Other,Jan,2017,4950
Jalana,Other,May,2017,3850
Jalana,Other,Jan,2018,4300
Jalana,Other,Nov,2017,4200
Jalana,Other,Mar,2017,4800
Jalana,Other,Feb,2017,5350
Jalana,Other,Feb,2018,3800
Jalana,Other,Apr,2017,4500
Jalana,Other,May,2017,3800
Jalana,Other,Nov,2017,4200
Jalana,Other,Mar,2017,4400
Yavatmal,LRA,Oct,2017,4320
Yavatmal,LRA,Jan,2017,5500
Yavatmal,LRA,Oct,2017,4150
Yavatmal,LRA,Jan,2017,5500
Yavatmal,LRA,Dec,2017,4950
Yavatmal,LRA,Dec,2017,5100
Yavatmal,LRA,Oct,2017,4550
Yavatmal,LRA,Nov,2017,4550
Yavatmal,LRA,Feb,2017,5400
Yavatmal,LRA,Dec,2017,5060
Yavatmal,LRA,Nov,2017,4550
Yavatmal,LRA,Feb,2017,5350
Yavatmal,LRA,Dec,2017,5000
Yavatmal,LRA,Dec,2017,5005
Yavatmal,LRA,Apr,2017,5200
Yavatmal,LRA,Nov,2017,4550
Yavatmal,LRA,Feb,2017,5400
Yavatmal,LRA,Apr,2017,5200
Yavatmal,LRA,Oct,2017,4000
Yavatmal,LRA,Nov,2017,4500
Yavatmal,LRA,Mar,2017,5400
Yavatmal,LRA,Apr,2017,5200
Yavatmal,LRA,Oct,2017,3900
Yavatmal,LRA,Nov,2017,4500
Yavatmal,LRA,Mar,2017,5300
Yavatmal,LRA,Jan,2018,5000
Yavatmal,LRA,Feb,2017,5450
Yavatmal,LRA,Dec,2017,4980
Yavatmal,LRA,Nov,2017,4500
Yavatmal,LRA,Mar,2017,5300
Yavatmal,LRA,Jan,2018,5000
Yavatmal,LRA,Feb,2017,5468
Yavatmal,LRA,Dec,2017,4950
Yavatmal,LRA,Nov,2017,4500
Yavatmal,LRA,Mar,2017,5400
Yavatmal,LRA,Feb,2018,4900
